date,time,devname,srcip,dstip,srcport,dstport,protocol,action,duration,bytes_sent,bytes_received,service,logid,policyid,type,subtype,level,msg
2025-08-05,14:25:38,FG60D-FW01,192.168.1.146,45.33.32.156,23283,22,17,deny,2,2911,5425,SMB,2281138707,0,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:00:44,FG60D-FW01,192.168.1.206,104.16.249.249,36608,445,6,accept,22,4933,8920,HTTPS,2759407252,1,traffic,forward,notice,HTTPS connection established
2025-08-05,14:01:20,FG60D-FW01,192.168.1.189,185.220.101.4,13196,22,17,deny,28,1776,7643,HTTPS,7857673170,5,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,13:45:52,FG60D-FW01,192.168.1.99,8.8.8.8,27992,443,17,accept,26,4788,4912,dns,4987444692,0,traffic,forward,notice,DNS query allowed
2025-08-05,15:31:03,FG60D-FW01,192.168.1.126,10.0.0.255,11857,21,6,accept,2,2547,9044,DHCP,3382798391,3,traffic,forward,notice,DHCP request processed
2025-08-05,15:21:06,FG60D-FW01,192.168.1.229,10.0.0.255,63677,80,6,accept,23,1693,5527,DHCP,1777797128,2,traffic,forward,notice,DHCP request processed
2025-08-05,15:17:34,FG60D-FW01,192.168.1.233,10.0.0.255,46385,22,17,accept,33,2890,12,DHCP,1826876565,0,traffic,forward,notice,DHCP request processed
2025-08-05,15:33:38,FG60D-FW01,192.168.1.212,45.33.32.156,39027,80,6,deny,13,144,479,SMB,5225055258,4,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:13:23,FG60D-FW01,192.168.1.60,185.199.110.153,55337,80,6,accept,3,2771,3931,HTTP,1726182818,0,traffic,forward,notice,HTTP session allowed
2025-08-05,14:46:45,FG60D-FW01,192.168.1.22,104.16.249.249,5968,3389,17,accept,13,1982,8590,HTTPS,1724115468,4,traffic,forward,notice,HTTPS connection established
2025-08-05,15:18:33,FG60D-FW01,192.168.1.79,104.16.249.249,53494,53,6,accept,39,4347,6602,HTTPS,1309702473,4,traffic,forward,notice,HTTPS connection established
2025-08-05,14:25:18,FG60D-FW01,192.168.1.28,45.33.32.156,33284,22,6,deny,4,1554,6302,SMB,3159045385,0,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:51:38,FG60D-FW01,192.168.1.245,8.8.8.8,50611,3389,6,accept,45,533,384,dns,1385134545,5,traffic,forward,notice,DNS query allowed
2025-08-05,13:48:30,FG60D-FW01,192.168.1.4,10.0.0.255,47793,445,6,accept,44,2864,4478,DHCP,5273012730,2,traffic,forward,notice,DHCP request processed
2025-08-05,13:59:54,FG60D-FW01,192.168.1.243,8.8.8.8,2677,22,17,accept,6,1093,1205,dns,5571231266,4,traffic,forward,notice,DNS query allowed
2025-08-05,14:59:11,FG60D-FW01,192.168.1.21,45.33.32.156,4100,53,6,deny,5,3527,4015,SMB,2051358987,4,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:29:16,FG60D-FW01,192.168.1.151,45.33.32.156,1190,445,17,deny,32,2609,2560,SMB,1211589135,2,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,13:48:46,FG60D-FW01,192.168.1.151,45.33.32.156,22561,80,6,deny,19,1707,4938,SMB,1672747022,3,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:42:55,FG60D-FW01,192.168.1.37,185.199.110.153,15919,3389,17,accept,27,1772,8337,HTTP,1464688028,2,traffic,forward,notice,HTTP session allowed
2025-08-05,14:30:43,FG60D-FW01,192.168.1.158,8.8.8.8,43648,21,6,accept,16,2716,7874,dns,1385607019,0,traffic,forward,notice,DNS query allowed
2025-08-05,14:40:24,FG60D-FW01,192.168.1.75,185.199.110.153,11879,3389,6,accept,47,4628,4817,HTTP,2151666622,1,traffic,forward,notice,HTTP session allowed
2025-08-05,14:34:09,FG60D-FW01,192.168.1.74,104.16.249.249,54085,443,17,accept,16,1569,1933,HTTPS,1251065610,4,traffic,forward,notice,HTTPS connection established
2025-08-05,14:42:44,FG60D-FW01,192.168.1.22,104.16.249.249,54275,53,6,accept,44,717,7438,HTTPS,3256247462,2,traffic,forward,notice,HTTPS connection established
2025-08-05,14:03:21,FG60D-FW01,192.168.1.68,8.8.8.8,58134,445,17,accept,0,2222,7719,dns,3251397856,2,traffic,forward,notice,DNS query allowed
2025-08-05,15:26:46,FG60D-FW01,192.168.1.236,104.16.249.249,18731,53,17,accept,17,1267,2767,HTTPS,8023858640,2,traffic,forward,notice,HTTPS connection established
2025-08-05,14:17:32,FG60D-FW01,192.168.1.1,10.0.0.255,61420,3389,6,accept,51,1914,7359,DHCP,4188476915,3,traffic,forward,notice,DHCP request processed
2025-08-05,14:56:15,FG60D-FW01,192.168.1.52,104.16.249.249,35888,53,6,accept,40,3158,2422,HTTPS,1886926217,5,traffic,forward,notice,HTTPS connection established
2025-08-05,14:47:33,FG60D-FW01,192.168.1.113,10.0.0.255,29352,443,6,accept,20,1127,7239,DHCP,1501966629,2,traffic,forward,notice,DHCP request processed
2025-08-05,14:33:42,FG60D-FW01,192.168.1.39,185.199.110.153,48641,22,6,accept,39,3735,1952,HTTP,6748313799,5,traffic,forward,notice,HTTP session allowed
2025-08-05,14:20:27,FG60D-FW01,192.168.1.166,8.8.8.8,45559,21,6,accept,54,698,9842,dns,3068578471,2,traffic,forward,notice,DNS query allowed
2025-08-05,13:45:27,FG60D-FW01,192.168.1.185,185.199.110.153,15905,80,17,accept,45,1397,3267,HTTP,3314581670,2,traffic,forward,notice,HTTP session allowed
2025-08-05,15:26:01,FG60D-FW01,192.168.1.158,10.0.0.255,55359,80,17,accept,24,1292,7573,DHCP,2257067157,0,traffic,forward,notice,DHCP request processed
2025-08-05,14:25:54,FG60D-FW01,192.168.1.55,8.8.8.8,49040,3389,17,accept,22,2991,1770,dns,8975248554,0,traffic,forward,notice,DNS query allowed
2025-08-05,14:49:00,FG60D-FW01,192.168.1.139,45.33.32.156,37558,22,17,deny,23,1546,7431,SMB,2696663006,2,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:23:27,FG60D-FW01,192.168.1.111,198.51.100.23,21074,21,17,deny,41,1229,3298,HTTP,4145862887,2,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:14:16,FG60D-FW01,192.168.1.125,45.33.32.156,46303,3389,17,deny,52,3519,8461,SMB,2832695459,4,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:35:14,FG60D-FW01,192.168.1.132,10.0.0.255,44854,443,17,accept,56,113,889,DHCP,2439754958,3,traffic,forward,notice,DHCP request processed
2025-08-05,14:16:18,FG60D-FW01,192.168.1.61,185.199.110.153,41471,53,6,accept,47,4000,6920,HTTP,1946312365,4,traffic,forward,notice,HTTP session allowed
2025-08-05,15:11:10,FG60D-FW01,192.168.1.44,104.16.249.249,19718,21,6,accept,41,651,2626,HTTPS,2099027614,3,traffic,forward,notice,HTTPS connection established
2025-08-05,15:26:05,FG60D-FW01,192.168.1.9,10.0.0.255,49573,443,17,accept,6,366,7842,DHCP,1310973656,0,traffic,forward,notice,DHCP request processed
2025-08-05,14:11:19,FG60D-FW01,192.168.1.172,185.199.110.153,44531,21,17,accept,22,3645,7243,HTTP,8509171240,2,traffic,forward,notice,HTTP session allowed
2025-08-05,14:52:28,FG60D-FW01,192.168.1.185,8.8.8.8,20641,445,6,accept,60,4395,5511,dns,8428086310,2,traffic,forward,notice,DNS query allowed
2025-08-05,15:05:57,FG60D-FW01,192.168.1.72,45.33.32.156,48507,80,17,deny,45,4870,3447,SMB,9218855185,3,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:37:22,FG60D-FW01,192.168.1.49,8.8.8.8,52515,443,17,accept,2,375,2244,dns,2851705485,2,traffic,forward,notice,DNS query allowed
2025-08-05,14:03:22,FG60D-FW01,192.168.1.176,45.33.32.156,41762,443,17,deny,44,2097,5762,SMB,7535250469,4,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:17:07,FG60D-FW01,192.168.1.125,10.0.0.255,39217,445,6,accept,15,3391,1347,DHCP,3364338433,5,traffic,forward,notice,DHCP request processed
2025-08-05,13:58:13,FG60D-FW01,192.168.1.14,185.199.110.153,19539,445,17,accept,30,3602,8853,HTTP,2253992952,2,traffic,forward,notice,HTTP session allowed
2025-08-05,14:31:25,FG60D-FW01,192.168.1.50,203.0.113.7,34662,21,6,deny,20,2752,2977,SMB,2547217307,3,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:42:41,FG60D-FW01,192.168.1.106,185.199.110.153,59990,53,17,accept,58,4691,9770,HTTP,7732434015,4,traffic,forward,notice,HTTP session allowed
2025-08-05,14:06:48,FG60D-FW01,192.168.1.159,198.51.100.23,9051,443,6,deny,11,1153,2952,dns,1532958634,5,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:31:28,FG60D-FW01,192.168.1.72,8.8.8.8,26655,21,6,accept,59,2173,1880,dns,1585412861,3,traffic,forward,notice,DNS query allowed
2025-08-05,15:36:24,FG60D-FW01,192.168.1.242,203.0.113.7,3067,445,6,deny,3,2781,3085,HTTPS,2127620171,0,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:55:01,FG60D-FW01,192.168.1.127,10.0.0.255,35915,22,17,accept,52,1781,4545,DHCP,3136902445,4,traffic,forward,notice,DHCP request processed
2025-08-05,15:43:50,FG60D-FW01,192.168.1.27,8.8.8.8,30810,80,6,accept,50,431,4777,dns,2023130653,2,traffic,forward,notice,DNS query allowed
2025-08-05,15:30:32,FG60D-FW01,192.168.1.105,45.33.32.156,18040,22,6,deny,2,3988,1140,SMB,2169208615,1,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:23:59,FG60D-FW01,192.168.1.128,185.199.110.153,21253,3389,17,accept,50,4726,3461,HTTP,8099440263,5,traffic,forward,notice,HTTP session allowed
2025-08-05,14:19:47,FG60D-FW01,192.168.1.96,203.0.113.7,24439,443,17,deny,58,1096,7484,DHCP,1945986207,4,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:29:45,FG60D-FW01,192.168.1.186,198.51.100.23,9429,443,17,deny,44,367,1623,HTTPS,2657580358,2,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:43:42,FG60D-FW01,192.168.1.141,104.16.249.249,60425,53,17,accept,28,2573,5119,HTTPS,2345961397,4,traffic,forward,notice,HTTPS connection established
2025-08-05,15:43:30,FG60D-FW01,192.168.1.163,198.51.100.23,21044,22,17,deny,40,926,1506,SMB,1333804014,3,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:19:57,FG60D-FW01,192.168.1.178,8.8.8.8,42101,80,17,accept,39,4919,4251,dns,2354884964,1,traffic,forward,notice,DNS query allowed
2025-08-05,15:25:46,FG60D-FW01,192.168.1.203,198.51.100.23,47356,80,6,deny,1,4729,826,dns,1069308715,4,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:08:37,FG60D-FW01,192.168.1.113,45.33.32.156,55424,21,17,deny,10,497,6509,SMB,1949067719,0,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,13:49:47,FG60D-FW01,192.168.1.69,104.16.249.249,57443,22,17,accept,4,3820,4533,HTTPS,1170102550,2,traffic,forward,notice,HTTPS connection established
2025-08-05,14:27:42,FG60D-FW01,192.168.1.18,185.199.110.153,31331,53,17,accept,24,1926,7073,HTTP,3052849100,4,traffic,forward,notice,HTTP session allowed
2025-08-05,14:51:44,FG60D-FW01,192.168.1.56,10.0.0.255,17436,80,6,accept,16,2502,2631,DHCP,5031994507,4,traffic,forward,notice,DHCP request processed
2025-08-05,15:12:15,FG60D-FW01,192.168.1.171,8.8.8.8,8959,21,6,accept,3,1479,2129,dns,2437485730,3,traffic,forward,notice,DNS query allowed
2025-08-05,15:12:49,FG60D-FW01,192.168.1.79,10.0.0.255,46024,22,17,accept,0,4500,3892,DHCP,8593439868,4,traffic,forward,notice,DHCP request processed
2025-08-05,15:34:50,FG60D-FW01,192.168.1.75,198.51.100.23,46415,22,17,deny,56,3691,9880,dns,2484342715,5,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:38:38,FG60D-FW01,192.168.1.228,185.220.101.4,32306,22,17,deny,44,530,3482,SMB,1253940926,3,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:02:33,FG60D-FW01,192.168.1.16,45.33.32.156,14736,80,6,deny,17,539,8910,SMB,2340165923,1,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:05:14,FG60D-FW01,192.168.1.114,104.16.249.249,15664,21,6,accept,42,983,7052,HTTPS,1824727152,5,traffic,forward,notice,HTTPS connection established
2025-08-05,15:30:16,FG60D-FW01,192.168.1.155,45.33.32.156,50108,22,6,deny,38,2060,1832,SMB,2343560629,3,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:21:52,FG60D-FW01,192.168.1.199,8.8.8.8,60164,80,6,accept,26,2122,4820,dns,5452276688,5,traffic,forward,notice,DNS query allowed
2025-08-05,14:32:04,FG60D-FW01,192.168.1.222,185.199.110.153,25423,443,17,accept,58,688,1850,HTTP,5325563640,2,traffic,forward,notice,HTTP session allowed
2025-08-05,14:58:16,FG60D-FW01,192.168.1.128,8.8.8.8,3830,80,17,accept,21,3115,6319,dns,2960548769,2,traffic,forward,notice,DNS query allowed
2025-08-05,13:56:33,FG60D-FW01,192.168.1.117,8.8.8.8,57108,3389,17,accept,33,3243,200,dns,1333915045,3,traffic,forward,notice,DNS query allowed
2025-08-05,14:03:22,FG60D-FW01,192.168.1.3,45.33.32.156,6438,22,6,deny,30,264,4900,SMB,8458850227,5,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:33:51,FG60D-FW01,192.168.1.226,104.16.249.249,50577,445,17,accept,0,1397,5178,HTTPS,1735905879,3,traffic,forward,notice,HTTPS connection established
2025-08-05,15:15:17,FG60D-FW01,192.168.1.109,185.199.110.153,23882,3389,17,accept,16,3346,9291,HTTP,1743064557,1,traffic,forward,notice,HTTP session allowed
2025-08-05,14:51:23,FG60D-FW01,192.168.1.81,45.33.32.156,28861,21,6,deny,24,4749,9202,SMB,2110445701,4,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:14:05,FG60D-FW01,192.168.1.3,104.16.249.249,45711,80,17,accept,52,3290,4986,HTTPS,7907601844,2,traffic,forward,notice,HTTPS connection established
2025-08-05,14:31:55,FG60D-FW01,192.168.1.140,8.8.8.8,13620,443,17,accept,11,1193,8149,dns,3173158463,5,traffic,forward,notice,DNS query allowed
2025-08-05,15:07:43,FG60D-FW01,192.168.1.166,10.0.0.255,32586,21,6,accept,6,3635,8115,DHCP,1541138744,2,traffic,forward,notice,DHCP request processed
2025-08-05,15:16:23,FG60D-FW01,192.168.1.251,10.0.0.255,59943,443,6,accept,16,3448,4577,DHCP,2944688115,5,traffic,forward,notice,DHCP request processed
2025-08-05,14:52:55,FG60D-FW01,192.168.1.59,185.199.110.153,28816,443,17,accept,45,2752,983,HTTP,8089315469,4,traffic,forward,notice,HTTP session allowed
2025-08-05,15:24:17,FG60D-FW01,192.168.1.145,10.0.0.255,36029,21,17,accept,31,3381,8616,DHCP,3168272939,3,traffic,forward,notice,DHCP request processed
2025-08-05,14:41:23,FG60D-FW01,192.168.1.136,45.33.32.156,7685,443,6,deny,25,3024,5483,SMB,1268930359,0,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,13:53:28,FG60D-FW01,192.168.1.29,8.8.8.8,41728,53,6,accept,35,249,3527,dns,3041784902,0,traffic,forward,notice,DNS query allowed
2025-08-05,15:27:39,FG60D-FW01,192.168.1.62,45.33.32.156,40097,53,6,deny,7,1341,2058,SMB,4928008251,4,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,13:51:19,FG60D-FW01,192.168.1.163,104.16.249.249,4905,22,6,accept,16,2924,5348,HTTPS,2116786317,1,traffic,forward,notice,HTTPS connection established
2025-08-05,15:12:18,FG60D-FW01,192.168.1.148,45.33.32.156,62945,21,17,deny,46,1070,835,SMB,9442087916,5,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:55:17,FG60D-FW01,192.168.1.131,185.199.110.153,9007,53,17,accept,10,3225,4660,HTTP,2622647369,1,traffic,forward,notice,HTTP session allowed
2025-08-05,14:13:44,FG60D-FW01,192.168.1.109,203.0.113.7,16368,445,6,deny,21,3603,2181,HTTP,1047016401,3,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:22:18,FG60D-FW01,192.168.1.56,8.8.8.8,39986,22,17,accept,7,4384,5688,dns,9055942495,5,traffic,forward,notice,DNS query allowed
2025-08-05,14:34:01,FG60D-FW01,192.168.1.119,45.33.32.156,32590,3389,6,deny,28,390,6692,SMB,1547193172,0,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:42:59,FG60D-FW01,192.168.1.166,45.33.32.156,13609,53,6,deny,43,2042,1153,SMB,2755599323,0,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:36:28,FG60D-FW01,192.168.1.184,203.0.113.7,54249,21,6,deny,7,2246,7,HTTP,3236389769,2,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,13:45:12,FG60D-FW01,192.168.1.9,185.199.110.153,53702,80,17,accept,2,3457,3279,HTTP,8896408337,2,traffic,forward,notice,HTTP session allowed
2025-08-05,14:54:44,FG60D-FW01,192.168.1.158,10.0.0.255,52091,80,6,accept,31,4944,3184,DHCP,6070102302,4,traffic,forward,notice,DHCP request processed
2025-08-05,15:17:38,FG60D-FW01,192.168.1.202,8.8.8.8,16209,3389,6,accept,24,2200,2969,dns,8544770387,2,traffic,forward,notice,DNS query allowed
2025-08-05,15:09:52,FG60D-FW01,192.168.1.91,45.33.32.156,56387,22,6,deny,36,1649,9566,SMB,1630756080,0,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,13:50:50,FG60D-FW01,192.168.1.22,185.199.110.153,5003,21,6,accept,48,3167,3396,HTTP,2490590999,0,traffic,forward,notice,HTTP session allowed
2025-08-05,14:45:31,FG60D-FW01,192.168.1.54,185.199.110.153,30165,21,6,accept,39,489,7805,HTTP,3108609236,3,traffic,forward,notice,HTTP session allowed
2025-08-05,15:39:23,FG60D-FW01,192.168.1.204,185.199.110.153,38859,443,6,accept,12,4262,1002,HTTP,5669525881,3,traffic,forward,notice,HTTP session allowed
2025-08-05,15:40:13,FG60D-FW01,192.168.1.79,8.8.8.8,49614,445,17,accept,10,1122,6644,dns,1033088475,3,traffic,forward,notice,DNS query allowed
2025-08-05,13:59:01,FG60D-FW01,192.168.1.172,45.33.32.156,40843,22,17,deny,47,4435,9949,SMB,2433379458,2,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:01:58,FG60D-FW01,192.168.1.63,185.199.110.153,27359,445,17,accept,11,2247,2717,HTTP,2183716060,1,traffic,forward,notice,HTTP session allowed
2025-08-05,14:04:44,FG60D-FW01,192.168.1.190,45.33.32.156,18191,443,6,deny,32,3166,9603,SMB,2481977385,2,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,13:54:22,FG60D-FW01,192.168.1.254,185.199.110.153,37236,80,17,accept,26,1924,3101,HTTP,3078003616,5,traffic,forward,notice,HTTP session allowed
2025-08-05,15:40:18,FG60D-FW01,192.168.1.107,10.0.0.255,3508,53,6,accept,43,1323,2908,DHCP,2571697827,3,traffic,forward,notice,DHCP request processed
2025-08-05,15:12:42,FG60D-FW01,192.168.1.116,8.8.8.8,58912,443,17,accept,7,3914,7514,dns,2580851066,3,traffic,forward,notice,DNS query allowed
2025-08-05,14:11:52,FG60D-FW01,192.168.1.15,198.51.100.23,45613,53,17,deny,55,3626,9289,HTTP,2058839761,0,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:39:04,FG60D-FW01,192.168.1.69,45.33.32.156,34231,80,6,deny,36,915,8617,SMB,2399203292,5,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:06:01,FG60D-FW01,192.168.1.61,8.8.8.8,49950,443,6,accept,10,1819,1621,dns,1876218097,5,traffic,forward,notice,DNS query allowed
2025-08-05,14:52:13,FG60D-FW01,192.168.1.64,45.33.32.156,14763,53,6,deny,40,4311,9724,SMB,1643450458,1,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:39:01,FG60D-FW01,192.168.1.184,10.0.0.255,55023,3389,17,accept,48,2621,6551,DHCP,1234417366,5,traffic,forward,notice,DHCP request processed
2025-08-05,15:17:50,FG60D-FW01,192.168.1.248,185.199.110.153,47753,443,6,accept,48,3547,425,HTTP,2387043930,4,traffic,forward,notice,HTTP session allowed
2025-08-05,15:26:22,FG60D-FW01,192.168.1.154,45.33.32.156,63742,53,6,deny,20,2947,153,SMB,1814645330,0,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:17:38,FG60D-FW01,192.168.1.79,45.33.32.156,24192,80,6,deny,20,4703,2474,SMB,1511060441,0,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:40:35,FG60D-FW01,192.168.1.98,185.199.110.153,39385,3389,17,accept,57,126,9648,HTTP,2298874841,4,traffic,forward,notice,HTTP session allowed
2025-08-05,13:57:05,FG60D-FW01,192.168.1.73,10.0.0.255,11157,443,6,accept,43,1656,7555,DHCP,2006903779,5,traffic,forward,notice,DHCP request processed
2025-08-05,13:45:56,FG60D-FW01,192.168.1.48,185.220.101.4,58823,21,6,deny,27,4417,1562,DHCP,1282709564,5,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:47:27,FG60D-FW01,192.168.1.129,45.33.32.156,11565,53,6,deny,39,1811,7349,SMB,2595806207,5,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:38:09,FG60D-FW01,192.168.1.178,10.0.0.255,29041,445,6,accept,5,63,1298,DHCP,1866588178,2,traffic,forward,notice,DHCP request processed
2025-08-05,14:00:40,FG60D-FW01,192.168.1.2,8.8.8.8,40150,445,17,accept,3,3333,8997,dns,5652871980,1,traffic,forward,notice,DNS query allowed
2025-08-05,14:32:07,FG60D-FW01,192.168.1.41,45.33.32.156,16867,80,6,deny,31,1725,6168,SMB,3000409085,1,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:29:10,FG60D-FW01,192.168.1.86,104.16.249.249,27980,443,17,accept,0,1521,2253,HTTPS,4697942377,4,traffic,forward,notice,HTTPS connection established
2025-08-05,14:01:37,FG60D-FW01,192.168.1.3,104.16.249.249,7322,21,6,accept,29,1842,1505,HTTPS,1443096844,3,traffic,forward,notice,HTTPS connection established
2025-08-05,14:24:27,FG60D-FW01,192.168.1.175,8.8.8.8,20704,22,17,accept,59,4049,7230,dns,1112072503,5,traffic,forward,notice,DNS query allowed
2025-08-05,15:03:53,FG60D-FW01,192.168.1.140,8.8.8.8,48466,3389,17,accept,5,2829,9736,dns,7707804106,0,traffic,forward,notice,DNS query allowed
2025-08-05,14:49:09,FG60D-FW01,192.168.1.188,10.0.0.255,10118,22,17,accept,32,3141,770,DHCP,1103544671,3,traffic,forward,notice,DHCP request processed
2025-08-05,15:09:38,FG60D-FW01,192.168.1.37,185.199.110.153,27460,53,17,accept,11,737,6386,HTTP,1460089729,5,traffic,forward,notice,HTTP session allowed
2025-08-05,14:11:49,FG60D-FW01,192.168.1.131,185.199.110.153,10005,22,6,accept,22,4005,59,HTTP,1197759381,3,traffic,forward,notice,HTTP session allowed
2025-08-05,14:05:33,FG60D-FW01,192.168.1.217,10.0.0.255,31701,53,6,accept,50,2802,1908,DHCP,1049233772,5,traffic,forward,notice,DHCP request processed
